 Progress:    0.00		Scanning FileLayer using PageMapScanner  Progress:   23.33		Scanning FileLayer using PageMapScanner  Progress:  100.00		Stacking attempts finished               Progress:    0.00		Scanning memory_layer using BytesScanner  Progress:    0.78		Scanning memory_layer using BytesScanner  Progress:    1.56		Scanning memory_layer using BytesScanner  Progress:    2.34		Scanning memory_layer using BytesScanner  Progress:    3.13		Scanning memory_layer using BytesScanner  Progress:    3.91		Scanning memory_layer using BytesScanner  Progress:    4.69		Scanning memory_layer using BytesScanner  Progress:    5.47		Scanning memory_layer using BytesScanner  Progress:    6.25		Scanning memory_layer using BytesScanner  Progress:    7.03		Scanning memory_layer using BytesScanner  Progress:    7.81		Scanning memory_layer using BytesScanner  Progress:    8.59		Scanning memory_layer using BytesScanner  Progress:    9.38		Scanning memory_layer using BytesScanner  Progress:   10.16		Scanning memory_layer using BytesScanner  Progress:   10.94		Scanning memory_layer using BytesScanner  Progress:   11.72		Scanning memory_layer using BytesScanner  Progress:   12.50		Scanning memory_layer using BytesScanner  Progress:   13.28		Scanning memory_layer using BytesScanner  Progress:   14.06		Scanning memory_layer using BytesScanner  Progress:   14.84		Scanning memory_layer using BytesScanner  Progress:   15.63		Scanning memory_layer using BytesScanner  Progress:   16.41		Scanning memory_layer using BytesScanner  Progress:   17.19		Scanning memory_layer using BytesScanner  Progress:   17.97		Scanning memory_layer using BytesScanner  Progress:   18.75		Scanning memory_layer using BytesScanner  Progress:   19.53		Scanning memory_layer using BytesScanner  Progress:   20.31		Scanning memory_layer using BytesScanner  Progress:   21.09		Scanning memory_layer using BytesScanner  Progress:   21.88		Scanning memory_layer using BytesScanner  Progress:   22.66		Scanning memory_layer using BytesScanner  Progress:   23.44		Scanning memory_layer using BytesScanner  Progress:   24.22		Scanning memory_layer using BytesScanner  Progress:   25.00		Scanning memory_layer using BytesScanner  Progress:   25.78		Scanning memory_layer using BytesScanner  Progress:   26.56		Scanning memory_layer using BytesScanner  Progress:   27.34		Scanning memory_layer using BytesScanner  Progress:   28.13		Scanning memory_layer using BytesScanner  Progress:   28.91		Scanning memory_layer using BytesScanner  Progress:   29.69		Scanning memory_layer using BytesScanner  Progress:   30.47		Scanning memory_layer using BytesScanner  Progress:   31.25		Scanning memory_layer using BytesScanner  Progress:   32.03		Scanning memory_layer using BytesScanner  Progress:   32.81		Scanning memory_layer using BytesScanner  Progress:   33.59		Scanning memory_layer using BytesScanner  Progress:   34.38		Scanning memory_layer using BytesScanner  Progress:   35.16		Scanning memory_layer using BytesScanner  Progress:   35.94		Scanning memory_layer using BytesScanner  Progress:   36.72		Scanning memory_layer using BytesScanner  Progress:   37.50		Scanning memory_layer using BytesScanner  Progress:   38.28		Scanning memory_layer using BytesScanner  Progress:   39.06		Scanning memory_layer using BytesScanner  Progress:   39.85		Scanning memory_layer using BytesScanner  Progress:   40.63		Scanning memory_layer using BytesScanner  Progress:   41.41		Scanning memory_layer using BytesScanner  Progress:   42.19		Scanning memory_layer using BytesScanner  Progress:   42.97		Scanning memory_layer using BytesScanner  Progress:   43.75		Scanning memory_layer using BytesScanner  Progress:   44.53		Scanning memory_layer using BytesScanner  Progress:   45.31		Scanning memory_layer using BytesScanner  Progress:   46.10		Scanning memory_layer using BytesScanner  Progress:   46.88		Scanning memory_layer using BytesScanner  Progress:   47.66		Scanning memory_layer using BytesScanner  Progress:   48.44		Scanning memory_layer using BytesScanner  Progress:   49.22		Scanning memory_layer using BytesScanner  Progress:   50.00		Scanning memory_layer using BytesScanner  Progress:   50.78		Scanning memory_layer using BytesScanner  Progress:   51.56		Scanning memory_layer using BytesScanner  Progress:   52.35		Scanning memory_layer using BytesScanner  Progress:   53.13		Scanning memory_layer using BytesScanner  Progress:   53.91		Scanning memory_layer using BytesScanner  Progress:   54.69		Scanning memory_layer using BytesScanner  Progress:   55.47		Scanning memory_layer using BytesScanner  Progress:   56.25		Scanning memory_layer using BytesScanner  Progress:   57.03		Scanning memory_layer using BytesScanner  Progress:   57.81		Scanning memory_layer using BytesScanner  Progress:   58.60		Scanning memory_layer using BytesScanner  Progress:   59.38		Scanning memory_layer using BytesScanner  Progress:   60.16		Scanning memory_layer using BytesScanner  Progress:   60.94		Scanning memory_layer using BytesScanner  Progress:   61.72		Scanning memory_layer using BytesScanner  Progress:   62.50		Scanning memory_layer using BytesScanner  Progress:   63.28		Scanning memory_layer using BytesScanner  Progress:   64.06		Scanning memory_layer using BytesScanner  Progress:   64.85		Scanning memory_layer using BytesScanner  Progress:   65.63		Scanning memory_layer using BytesScanner  Progress:   66.41		Scanning memory_layer using BytesScanner  Progress:   67.19		Scanning memory_layer using BytesScanner  Progress:   67.97		Scanning memory_layer using BytesScanner  Progress:   68.75		Scanning memory_layer using BytesScanner  Progress:   69.53		Scanning memory_layer using BytesScanner  Progress:   70.31		Scanning memory_layer using BytesScanner  Progress:   71.10		Scanning memory_layer using BytesScanner  Progress:   71.88		Scanning memory_layer using BytesScanner  Progress:   72.66		Scanning memory_layer using BytesScanner  Progress:   73.44		Scanning memory_layer using BytesScanner  Progress:   74.22		Scanning memory_layer using BytesScanner  Progress:   75.00		Scanning memory_layer using BytesScanner  Progress:   75.78		Scanning memory_layer using BytesScanner  Progress:   76.57		Scanning memory_layer using BytesScanner  Progress:   77.35		Scanning memory_layer using BytesScanner  Progress:   78.13		Scanning memory_layer using BytesScanner  Progress:   78.91		Scanning memory_layer using BytesScanner  Progress:   79.69		Scanning memory_layer using BytesScanner  Progress:   80.47		Scanning memory_layer using BytesScanner  Progress:   81.25		Scanning memory_layer using BytesScanner  Progress:   82.03		Scanning memory_layer using BytesScanner  Progress:   82.82		Scanning memory_layer using BytesScanner  Progress:   83.60		Scanning memory_layer using BytesScanner  Progress:   84.38		Scanning memory_layer using BytesScanner  Progress:   85.16		Scanning memory_layer using BytesScanner  Progress:   85.94		Scanning memory_layer using BytesScanner  Progress:   86.72		Scanning memory_layer using BytesScanner  Progress:   87.50		Scanning memory_layer using BytesScanner  Progress:   88.28		Scanning memory_layer using BytesScanner  Progress:   89.07		Scanning memory_layer using BytesScanner  Progress:   89.85		Scanning memory_layer using BytesScanner  Progress:   90.63		Scanning memory_layer using BytesScanner  Progress:   91.41		Scanning memory_layer using BytesScanner  Progress:   92.19		Scanning memory_layer using BytesScanner  Progress:   92.97		Scanning memory_layer using BytesScanner  Progress:   93.75		Scanning memory_layer using BytesScanner  Progress:   94.53		Scanning memory_layer using BytesScanner  Progress:   95.32		Scanning memory_layer using BytesScanner  Progress:   96.10		Scanning memory_layer using BytesScanner  Progress:   96.88		Scanning memory_layer using BytesScanner  Progress:   97.66		Scanning memory_layer using BytesScanner  Progress:   98.44		Scanning memory_layer using BytesScanner  Progress:   99.22		Scanning memory_layer using BytesScanner  Progress:    0.00		Scanning memory_layer using BytesScanner  Progress:    0.78		Scanning memory_layer using BytesScanner  Progress:    1.56		Scanning memory_layer using BytesScanner  Progress:    2.34		Scanning memory_layer using BytesScanner  Progress:    3.13		Scanning memory_layer using BytesScanner  Progress:    3.91		Scanning memory_layer using BytesScanner  Progress:    4.69		Scanning memory_layer using BytesScanner  Progress:    5.47		Scanning memory_layer using BytesScanner  Progress:    6.25		Scanning memory_layer using BytesScanner  Progress:    7.03		Scanning memory_layer using BytesScanner  Progress:    7.81		Scanning memory_layer using BytesScanner  Progress:    8.59		Scanning memory_layer using BytesScanner  Progress:    9.38		Scanning memory_layer using BytesScanner  Progress:   10.16		Scanning memory_layer using BytesScanner  Progress:   10.94		Scanning memory_layer using BytesScanner  Progress:   11.72		Scanning memory_layer using BytesScanner  Progress:   12.50		Scanning memory_layer using BytesScanner  Progress:   13.28		Scanning memory_layer using BytesScanner  Progress:   14.06		Scanning memory_layer using BytesScanner  Progress:   14.84		Scanning memory_layer using BytesScanner  Progress:   15.63		Scanning memory_layer using BytesScanner  Progress:   16.41		Scanning memory_layer using BytesScanner  Progress:   17.19		Scanning memory_layer using BytesScanner  Progress:   17.97		Scanning memory_layer using BytesScanner  Progress:   18.75		Scanning memory_layer using BytesScanner  Progress:    0.00		Scanning layer_name using PdbSignatureScanner  Progress:    0.00		Scanning layer_name using PdbSignatureScanner  Progress:   32.62		Scanning layer_name using PdbSignatureScanner  Progress:  100.00		PDB scanning finished                         Volatility 3 Framework 2.27.0

PID	Process	Offset	HandleValue	Type	GrantedAccess	Name
884	dwm.exe	0xb78aa57a3870	0xbbc	TpWorkerFactory	0xf00ff	-
884	dwm.exe	0xb78aa3044090	0xbc0	IRTimer	0x100002	-
884	dwm.exe	0xb78aa04e5930	0xbc4	WaitCompletionPacket	0x1	-
884	dwm.exe	0xb78aa3043b40	0xbc8	IRTimer	0x100002	-
884	dwm.exe	0xb78aa04e7f60	0xbcc	WaitCompletionPacket	0x1	-
884	dwm.exe	0xb78aa57cf2e0	0xbd0	Event	0x1f0003	-
884	dwm.exe	0xb78aa57cf9e0	0xbd4	Event	0x1f0003	-
884	dwm.exe	0xa20a968e0ef0	0xbd8	DxgkSharedSyncObject	0x1f0003	-
884	dwm.exe	0xb78aa57cf760	0xbdc	Event	0x1f0003	-
884	dwm.exe	0xb78aa57cf7e0	0xbe0	Event	0x1f0003	-
884	dwm.exe	0xa20a969596a0	0xbe4	Section	0x6	-
884	dwm.exe	0xa20a969596a0	0xbe8	Section	0x6	-
884	dwm.exe	0xb78aa57cfa60	0xbec	Event	0x1f0003	-
884	dwm.exe	0xb78aa57cfae0	0xbf0	Event	0x1f0003	-
884	dwm.exe	0xb78aa584d810	0xbf4	EtwRegistration	0x804	-
884	dwm.exe	0xb78a9eb29a80	0xbf8	ALPC Port	0x1f0001	-
884	dwm.exe	0xb78aa588ac60	0xbfc	Event	0x1f0003	-
884	dwm.exe	0xb78aa57d0360	0xc04	Event	0x1f0003	-
884	dwm.exe	0xb78aa588a4e0	0xc08	Event	0x1f0003	-
884	dwm.exe	0xb78aa58bad20	0xc0c	Event	0x1f0003	DWM_DX_FULLSCREEN_TRANSITION_EVENT
884	dwm.exe	0xa20a96af4a50	0xc10	Key	0x1	MACHINE\SYSTEM\CONTROLSET001\CONTROL\CLASS\{4D36E96E-E325-11CE-BFC1-08002BE10318}
884	dwm.exe	0xb78aa588ad60	0xc14	Event	0x1f0003	-
884	dwm.exe	0xb78aa5ffc690	0xc18	Composition	0x1	-
884	dwm.exe	0xb78aa588b860	0xc1c	Event	0x1f0003	-
884	dwm.exe	0xb78aa57dd2e0	0xc20	Event	0x2	DwmComposedEvent_1
884	dwm.exe	0xb78aa588b960	0xc24	Event	0x1f0003	-
884	dwm.exe	0xb78aa57dd2e0	0xc28	Event	0x100000	DwmComposedEvent_1
884	dwm.exe	0xb78aa6abf740	0xc2c	Composition	0x1	-
884	dwm.exe	0xb78aa5e60c60	0xc30	Event	0x1f0003	-
884	dwm.exe	0xa20a98c4c070	0xc34	Section	0x0	-
884	dwm.exe	0xb78aa5e607e0	0xc38	Event	0x1f0003	-
884	dwm.exe	0xb78aa632ede0	0xc3c	ALPC Port	0x1f0001	-
884	dwm.exe	0xb78aa6306070	0xc40	ALPC Port	0x1f0001	-
884	dwm.exe	0xa20a9845b2a0	0xc44	Key	0x1	MACHINE\SYSTEM\CONTROLSET001\CONTROL\CLASS\{4D36E96E-E325-11CE-BFC1-08002BE10318}
884	dwm.exe	0xb78aa5e675e0	0xc48	Event	0x1f0003	-
884	dwm.exe	0xb78aa5e67860	0xc4c	Event	0x1f0003	-
884	dwm.exe	0xb78aa5e677e0	0xc50	Event	0x1f0003	-
884	dwm.exe	0xb78aa63c25e0	0xc54	Composition	0x1	-
884	dwm.exe	0xb78aa63c3b30	0xc58	Composition	0x1	-
884	dwm.exe	0xa20a98c2b5f0	0xc5c	Section	0xf0005	-
884	dwm.exe	0xb78aa5e67460	0xc60	Event	0x1f0003	-
884	dwm.exe	0xb78aa5f0d5c0	0xc64	IoCompletion	0x1f0003	-
884	dwm.exe	0xb78aa5d1d9f0	0xc68	ALPC Port	0x1f0001	-
884	dwm.exe	0xb78aa637ea80	0xc6c	ALPC Port	0x1f0001	-
884	dwm.exe	0xb78aa6081830	0xc70	WaitCompletionPacket	0x1	-
884	dwm.exe	0xa20a97b3f380	0xc74	Key	0x2001f	USER\S-1-5-21-2404055049-1604330850-3828681742-1000\SOFTWARE\MICROSOFT\WINDOWS\DWM
884	dwm.exe	0xb78aa62b7e70	0xc78	Composition	0x3	-
884	dwm.exe	0xb78aa60689f0	0xc7c	ALPC Port	0x1f0001	-
884	dwm.exe	0xb78aa5ffcb60	0xc80	Composition	0x1	-
884	dwm.exe	0xb78aa5ffc110	0xc84	Composition	0x1	-
884	dwm.exe	0xb78aa60682d0	0xc88	ALPC Port	0x1f0001	-
884	dwm.exe	0xa20a97dad970	0xc8c	DxgkCompositionObject	0x3	-
884	dwm.exe	0xb78aa5ffc5e0	0xc90	Composition	0x1	-
884	dwm.exe	0xb78aa5ffb770	0xc94	Composition	0x1	-
884	dwm.exe	0xb78aa5ffc3d0	0xc98	Composition	0x1	-
884	dwm.exe	0xb78aa5ffba30	0xc9c	Composition	0x1	-
884	dwm.exe	0xb78aa5ffbc40	0xca0	Composition	0x1	-
884	dwm.exe	0xb78aa5ffbda0	0xca4	Composition	0x1	-
884	dwm.exe	0xb78aa5ffbe50	0xca8	Composition	0x1	-
884	dwm.exe	0xb78aa5ffbf00	0xcac	Composition	0x1	-
884	dwm.exe	0xb78aa5ffd660	0xcb0	Composition	0x1	-
884	dwm.exe	0xb78aa5ffda80	0xcb4	Composition	0x1	-
884	dwm.exe	0xb78aa5ffd920	0xcb8	Composition	0x1	-
884	dwm.exe	0xa20a93580e70	0xcbc	Section	0x0	-
884	dwm.exe	0xb78aa5ffd500	0xcc0	Composition	0x1	-
884	dwm.exe	0xa20a98077a60	0xcc4	Section	0x0	-
884	dwm.exe	0xa20a98078780	0xcc8	Section	0x0	-
884	dwm.exe	0xa20a93478c70	0xccc	DxgkSharedSyncObject	0x1f0003	-
884	dwm.exe	0xa20a968e0ef0	0xcd0	DxgkSharedSyncObject	0x1f0003	-
884	dwm.exe	0xb78aa5ffd240	0xcd4	Composition	0x1	-
884	dwm.exe	0xb78aa62b7e70	0xcd8	Composition	0x3	-
884	dwm.exe	0xb78aa608bb80	0xcdc	WaitCompletionPacket	0x1	-
884	dwm.exe	0xb78aa5c4dce0	0xce0	ALPC Port	0x1f0001	-
884	dwm.exe	0xb78aa076fcf0	0xce4	ALPC Port	0x1f0001	-
884	dwm.exe	0xb78aa5ffd7c0	0xce8	Composition	0x1	-
884	dwm.exe	0xb78aa5a78690	0xcec	ALPC Port	0x1f0001	-
884	dwm.exe	0xb78aa62b98b0	0xcf0	Composition	0x3	-
884	dwm.exe	0xa20a9830cdf0	0xcf4	Section	0x0	-
884	dwm.exe	0xb78aa5ffdc90	0xcf8	Composition	0x1	-
884	dwm.exe	0xb78aa634e070	0xcfc	ALPC Port	0x1f0001	-
884	dwm.exe	0xb78aa5ffd870	0xd00	Composition	0x1	-
884	dwm.exe	0xb78aa5ffd0e0	0xd04	Composition	0x1	-
884	dwm.exe	0xb78aa634d530	0xd08	ALPC Port	0x1f0001	-
884	dwm.exe	0xb78aa634d070	0xd0c	ALPC Port	0x1f0001	-
884	dwm.exe	0xb78aa634f2d0	0xd10	ALPC Port	0x1f0001	-
884	dwm.exe	0xb78aa5ffddf0	0xd14	Composition	0x1	-
884	dwm.exe	0xb78aa5ffdea0	0xd18	Composition	0x1	-
884	dwm.exe	0xb78aa5ffccc0	0xd1c	Composition	0x1	-
884	dwm.exe	0xb78aa5ffcd70	0xd20	Composition	0x1	-
884	dwm.exe	0xb78aa62b98b0	0xd24	Composition	0x3	-
884	dwm.exe	0xa20a9830cd60	0xd28	DxgkSharedResource	0xf0001	-
884	dwm.exe	0xb78aa62c5930	0xd2c	Composition	0x3	-
884	dwm.exe	0xb78aa63c1610	0xd30	Composition	0x1	-
884	dwm.exe	0xb78aa6a62870	0xd34	File	0x120089	\Device\HarddiskVolume1\Windows\Fonts\StaticCache.dat
884	dwm.exe	0xa20a9830d9e0	0xd38	DxgkSharedResource	0xf0001	-
884	dwm.exe	0xa20a982f5470	0xd3c	DxgkCompositionObject	0x3	-
884	dwm.exe	0xa20a9830e470	0xd40	Section	0x0	-
884	dwm.exe	0xb78aa63c1140	0xd44	Composition	0x1	-
884	dwm.exe	0xb78aa5c9d070	0xd48	ALPC Port	0x1f0001	-
884	dwm.exe	0xb78aa6629070	0xd4c	ALPC Port	0x1f0001	-
884	dwm.exe	0xb78aa62cb830	0xd54	Composition	0x3	-
884	dwm.exe	0xb78aa63c3710	0xd58	Composition	0x1	-
884	dwm.exe	0xb78aa6abd6f0	0xd5c	Composition	0x1	-
884	dwm.exe	0xb78aa63f0c60	0xd60	ALPC Port	0x1f0001	-
884	dwm.exe	0xb78aa6abd430	0xd64	Composition	0x1	-
884	dwm.exe	0xa20a98c430b0	0xd68	Section	0x0	-
884	dwm.exe	0xa20a98c42890	0xd6c	Section	0xf0007	-
884	dwm.exe	0xb78aa0d38a80	0xd70	Composition	0x1	-
884	dwm.exe	0xb78aa6bd9a80	0xd74	ALPC Port	0x1f0001	-
884	dwm.exe	0xb78aa30b98c0	0xd78	Composition	0x3	-
884	dwm.exe	0xb78aa4eceda0	0xd7c	Composition	0x1	-
884	dwm.exe	0xb78aa6abdd20	0xd80	Composition	0x1	-
884	dwm.exe	0xb78aa6abe090	0xd84	Composition	0x1	-
884	dwm.exe	0xb78aa6abecf0	0xd88	Composition	0x1	-
884	dwm.exe	0xb78aa6abd380	0xd8c	Composition	0x1	-
884	dwm.exe	0xb78aa6abd640	0xd90	Composition	0x1	-
884	dwm.exe	0xb78aa6abd4e0	0xd98	Composition	0x1	-
884	dwm.exe	0xb78aa6abe2a0	0xd9c	Composition	0x1	-
884	dwm.exe	0xa20a98c40950	0xda0	Section	0x0	-
884	dwm.exe	0xa20a98c567f0	0xda4	Section	0x0	-
884	dwm.exe	0xb78aa6abe4b0	0xda8	Composition	0x1	-
884	dwm.exe	0xb78aa6abdbc0	0xdac	Composition	0x1	-
884	dwm.exe	0xb78aa59aadd0	0xdb0	ALPC Port	0x1f0001	-
884	dwm.exe	0xb78aa6167360	0xdb8	Event	0x1f0003	-
884	dwm.exe	0xb78aa6167360	0xdbc	Event	0x1f0003	-
884	dwm.exe	0xb78aa6abe140	0xdc4	Composition	0x1	-
884	dwm.exe	0xb78aa6abe350	0xdc8	Composition	0x1	-
884	dwm.exe	0xb78aa5c2f5b0	0xdcc	ALPC Port	0x1f0001	-
884	dwm.exe	0xa20a9832fb80	0xdd0	DxgkSharedResource	0xf0001	-
884	dwm.exe	0xa20a982f4970	0xdd4	DxgkCompositionObject	0x3	-
884	dwm.exe	0xb78aa6abde80	0xdd8	Composition	0x1	-
884	dwm.exe	0xa20a982f9670	0xddc	DxgkCompositionObject	0x3	-
884	dwm.exe	0xb78aa6593ce0	0xde0	ALPC Port	0x1f0001	-
884	dwm.exe	0xb78aa6180ae0	0xde4	Event	0x1f0003	-
884	dwm.exe	0xb78aa6180f60	0xde8	Event	0x1f0003	-
884	dwm.exe	0xb78aa56dbf60	0xdec	Event	0x1f0003	-
884	dwm.exe	0xb78aa57cdee0	0xdf0	Event	0x1f0003	-
884	dwm.exe	0xb78aa650b0e0	0xdf4	Event	0x1f0003	-
884	dwm.exe	0xb78aa650a5e0	0xdf8	Event	0x1f0003	-
884	dwm.exe	0xb78aa650aae0	0xdfc	Event	0x1f0003	-
884	dwm.exe	0xb78aa650ef60	0xe00	Event	0x1f0003	-
884	dwm.exe	0xb78aa650e8e0	0xe04	Event	0x1f0003	-
884	dwm.exe	0xb78aa6510160	0xe08	Event	0x1f0003	-
884	dwm.exe	0xb78aa6513960	0xe0c	Event	0x1f0003	-
884	dwm.exe	0xb78aa6513f60	0xe10	Event	0x1f0003	-
884	dwm.exe	0xb78aa6516e60	0xe14	Event	0x1f0003	-
884	dwm.exe	0xb78aa6516960	0xe18	Event	0x1f0003	-
884	dwm.exe	0xb78aa651b4e0	0xe1c	Event	0x1f0003	-
884	dwm.exe	0xb78aa651bfe0	0xe20	Event	0x1f0003	-
884	dwm.exe	0xb78aa651be60	0xe24	Event	0x1f0003	-
884	dwm.exe	0xb78aa0ca3700	0xe28	IoCompletion	0x1f0003	-
884	dwm.exe	0xb78aa6b18cd0	0xe2c	TpWorkerFactory	0xf00ff	-
884	dwm.exe	0xb78aa68fae40	0xe30	IRTimer	0x100002	-
884	dwm.exe	0xb78aa68fad30	0xe38	IRTimer	0x100002	-
884	dwm.exe	0xb78aa5eae8e0	0xe3c	WaitCompletionPacket	0x1	-
884	dwm.exe	0xb78aa651d0e0	0xe40	Event	0x1f0003	-
884	dwm.exe	0xb78aa651cc60	0xe44	Event	0x1f0003	-
884	dwm.exe	0xa20a93478c70	0xe48	DxgkSharedSyncObject	0x1f0003	-
884	dwm.exe	0xb78aa651c8e0	0xe4c	Event	0x1f0003	-
884	dwm.exe	0xb78aa651c2e0	0xe50	Event	0x1f0003	-
884	dwm.exe	0xa20a9832ff30	0xe54	Section	0x0	-
884	dwm.exe	0xb78aa4ea93e0	0xe58	Event	0x100000	-
884	dwm.exe	0xa20a982f7370	0xe5c	DxgkCompositionObject	0x3	-
884	dwm.exe	0xb78aa6abd590	0xe60	Composition	0x1	-
884	dwm.exe	0xa20a98339b80	0xe64	DxgkSharedResource	0xf0001	-
884	dwm.exe	0xb78aa6abf8a0	0xe68	Composition	0x1	-
884	dwm.exe	0xb78aa6abf7f0	0xe6c	Composition	0x1	-
884	dwm.exe	0xb78aa6abf110	0xe70	Composition	0x1	-
884	dwm.exe	0xa20a9833a2f0	0xe74	Section	0x0	-
884	dwm.exe	0xa20a9833be80	0xe78	DxgkSharedResource	0xf0001	-
884	dwm.exe	0xa20a982f8570	0xe7c	DxgkCompositionObject	0x3	-
884	dwm.exe	0xa20a982f9f70	0xe80	DxgkCompositionObject	0x3	-
884	dwm.exe	0xa20a982f6e70	0xe84	DxgkCompositionObject	0x3	-
884	dwm.exe	0xb78aa0c03690	0xe88	Composition	0x3	-
884	dwm.exe	0xb78aa6abe400	0xe8c	Composition	0x1	-
884	dwm.exe	0xa20a9833ce10	0xe90	Section	0x0	-
884	dwm.exe	0xa20a9833cd80	0xe94	DxgkSharedResource	0xf0001	-
884	dwm.exe	0xa20a9833cc30	0xe98	Section	0x0	-
884	dwm.exe	0xa20a9833c420	0xe9c	DxgkSharedResource	0xf0001	-
884	dwm.exe	0xa20a9833c370	0xea0	Section	0x0	-
884	dwm.exe	0xa20a9833ada0	0xea4	DxgkSharedResource	0xf0001	-
884	dwm.exe	0xa20a9833b6f0	0xea8	Section	0x0	-
884	dwm.exe	0xb78aa5ffc950	0xeac	Composition	0x1	-
980	svchost.exe	0xb78aa57102e0	0x4	Event	0x1f0003	-
980	svchost.exe	0xa20a9686b2e0	0x8	Key	0x9	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\IMAGE FILE EXECUTION OPTIONS
980	svchost.exe	0xb78aa57313a0	0xc	EtwRegistration	0x804	-
980	svchost.exe	0xb78aa57104e0	0x10	Event	0x1f0003	-
980	svchost.exe	0xb78aa04d9f20	0x14	WaitCompletionPacket	0x1	-
980	svchost.exe	0xb78aa57304c0	0x18	IoCompletion	0x1f0003	-
980	svchost.exe	0xb78aa5722b20	0x1c	TpWorkerFactory	0xf00ff	-
980	svchost.exe	0xb78aa570a2c0	0x20	IRTimer	0x100002	-
980	svchost.exe	0xb78aa04da260	0x24	WaitCompletionPacket	0x1	-
980	svchost.exe	0xb78aa570b5e0	0x28	IRTimer	0x100002	-
980	svchost.exe	0xb78aa04db370	0x2c	WaitCompletionPacket	0x1	-
980	svchost.exe	0xb78aa5730220	0x30	EtwRegistration	0x804	-
980	svchost.exe	0xb78aa5730ca0	0x34	EtwRegistration	0x804	-
980	svchost.exe	0xb78aa572fce0	0x38	EtwRegistration	0x804	-
980	svchost.exe	0xb78aa5710460	0x40	Event	0x1f0003	-
980	svchost.exe	0xb78aa5711060	0x44	Event	0x1f0003	-
980	svchost.exe	0xb78aa56c0a50	0x48	File	0x100020	\Device\HarddiskVolume1\Windows\System32
980	svchost.exe	0xb78aa5730d80	0x4c	EtwRegistration	0x804	-
980	svchost.exe	0xb78aa564ecf0	0x50	Mutant	0x1f0001	SM0:980:304:WilStaging_02
980	svchost.exe	0xb78aa572cc50	0x54	ALPC Port	0x1f0001	-
980	svchost.exe	0xb78aa56ca500	0x5c	Semaphore	0x1f0003	SM0:980:304:WilStaging_02_p0
980	svchost.exe	0xb78aa56ca6e0	0x60	Semaphore	0x1f0003	SM0:980:304:WilStaging_02_p0h
980	svchost.exe	0xb78aa5730300	0x64	EtwRegistration	0x804	-
980	svchost.exe	0xb78aa57311e0	0x68	EtwRegistration	0x804	-
980	svchost.exe	0xb78aa5730760	0x6c	EtwRegistration	0x804	-
980	svchost.exe	0xb78aa5730840	0x70	IoCompletion	0x1f0003	-
980	svchost.exe	0xb78aa5722870	0x74	TpWorkerFactory	0xf00ff	-
980	svchost.exe	0xb78aa570b800	0x78	IRTimer	0x100002	-
980	svchost.exe	0xb78aa04db100	0x7c	WaitCompletionPacket	0x1	-
980	svchost.exe	0xb78aa570b1a0	0x80	IRTimer	0x100002	-
980	svchost.exe	0xb78aa04db1d0	0x84	WaitCompletionPacket	0x1	-
980	svchost.exe	0xb78aa5730920	0x88	EtwRegistration	0x804	-
980	svchost.exe	0xb78aa5730bc0	0x8c	EtwRegistration	0x804	-
980	svchost.exe	0xa20a9686c1c0	0x90	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\NLS\SORTING\VERSIONS
980	svchost.exe	0xb78aa5710ee0	0x94	Event	0x1f0003	-
980	svchost.exe	0xb78aa04db2a0	0x98	WaitCompletionPacket	0x1	-
980	svchost.exe	0xa20a9686c930	0x9c	Key	0x20019	MACHINE
980	svchost.exe	0xb78aa5710660	0xa0	Event	0x1f0003	-
980	svchost.exe	0xa20a9686c600	0xa4	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\OLE
980	svchost.exe	0xb78aa5730680	0xa8	EtwRegistration	0x804	-
980	svchost.exe	0xb78aa5730a00	0xac	EtwRegistration	0x804	-
980	svchost.exe	0xb78aa5730f40	0xb0	EtwRegistration	0x804	-
980	svchost.exe	0xb78aa5710160	0xb4	Event	0x1f0003	-
980	svchost.exe	0xb78aa5710a60	0xb8	Event	0x1f0003	-
980	svchost.exe	0xb78aa5710560	0xbc	Event	0x1f0003	-
980	svchost.exe	0xb78aa5710860	0xc0	Event	0x1f0003	-
980	svchost.exe	0xb78aa57103e0	0xc4	Event	0x1f0003	-
980	svchost.exe	0xb78aa5710f60	0xc8	Event	0x1f0003	-
980	svchost.exe	0xb78aa5730ae0	0xcc	EtwRegistration	0x804	-
980	svchost.exe	0xb78aa5731480	0xd0	EtwRegistration	0x804	-
980	svchost.exe	0xb78aa5731560	0xd4	EtwRegistration	0x804	-
980	svchost.exe	0xb78aa572fdc0	0xd8	EtwRegistration	0x804	-
980	svchost.exe	0xb78aa5731640	0xdc	EtwRegistration	0x804	-
980	svchost.exe	0xb78aa57303e0	0xe0	EtwRegistration	0x804	-
980	svchost.exe	0xb78aa5731720	0xe4	EtwRegistration	0x804	-
980	svchost.exe	0xb78aa57107e0	0xe8	Event	0x1f0003	-
980	svchost.exe	0xb78aa5710b60	0xec	Event	0x1f0003	-
980	svchost.exe	0xb78aa5710760	0xf0	Event	0x1f0003	-
980	svchost.exe	0xb78aa5731800	0xf4	EtwRegistration	0x804	-
980	svchost.exe	0xb78aa572ff80	0xf8	EtwRegistration	0x804	-
980	svchost.exe	0xb78aa5710c60	0xfc	Event	0x1f0003	-
