 Progress:    0.00		Scanning FileLayer using PageMapScanner  Progress:   23.33		Scanning FileLayer using PageMapScanner  Progress:  100.00		Stacking attempts finished               Progress:    0.00		Scanning memory_layer using BytesScanner  Progress:    0.78		Scanning memory_layer using BytesScanner  Progress:    1.56		Scanning memory_layer using BytesScanner  Progress:    2.34		Scanning memory_layer using BytesScanner  Progress:    3.13		Scanning memory_layer using BytesScanner  Progress:    3.91		Scanning memory_layer using BytesScanner  Progress:    4.69		Scanning memory_layer using BytesScanner  Progress:    5.47		Scanning memory_layer using BytesScanner  Progress:    6.25		Scanning memory_layer using BytesScanner  Progress:    7.03		Scanning memory_layer using BytesScanner  Progress:    7.81		Scanning memory_layer using BytesScanner  Progress:    8.59		Scanning memory_layer using BytesScanner  Progress:    9.38		Scanning memory_layer using BytesScanner  Progress:   10.16		Scanning memory_layer using BytesScanner  Progress:   10.94		Scanning memory_layer using BytesScanner  Progress:   11.72		Scanning memory_layer using BytesScanner  Progress:   12.50		Scanning memory_layer using BytesScanner  Progress:   13.28		Scanning memory_layer using BytesScanner  Progress:   14.06		Scanning memory_layer using BytesScanner  Progress:   14.84		Scanning memory_layer using BytesScanner  Progress:   15.63		Scanning memory_layer using BytesScanner  Progress:   16.41		Scanning memory_layer using BytesScanner  Progress:   17.19		Scanning memory_layer using BytesScanner  Progress:   17.97		Scanning memory_layer using BytesScanner  Progress:   18.75		Scanning memory_layer using BytesScanner  Progress:   19.53		Scanning memory_layer using BytesScanner  Progress:   20.31		Scanning memory_layer using BytesScanner  Progress:   21.09		Scanning memory_layer using BytesScanner  Progress:   21.88		Scanning memory_layer using BytesScanner  Progress:   22.66		Scanning memory_layer using BytesScanner  Progress:   23.44		Scanning memory_layer using BytesScanner  Progress:   24.22		Scanning memory_layer using BytesScanner  Progress:   25.00		Scanning memory_layer using BytesScanner  Progress:   25.78		Scanning memory_layer using BytesScanner  Progress:   26.56		Scanning memory_layer using BytesScanner  Progress:   27.34		Scanning memory_layer using BytesScanner  Progress:   28.13		Scanning memory_layer using BytesScanner  Progress:   28.91		Scanning memory_layer using BytesScanner  Progress:   29.69		Scanning memory_layer using BytesScanner  Progress:   30.47		Scanning memory_layer using BytesScanner  Progress:   31.25		Scanning memory_layer using BytesScanner  Progress:   32.03		Scanning memory_layer using BytesScanner  Progress:   32.81		Scanning memory_layer using BytesScanner  Progress:   33.59		Scanning memory_layer using BytesScanner  Progress:   34.38		Scanning memory_layer using BytesScanner  Progress:   35.16		Scanning memory_layer using BytesScanner  Progress:   35.94		Scanning memory_layer using BytesScanner  Progress:   36.72		Scanning memory_layer using BytesScanner  Progress:   37.50		Scanning memory_layer using BytesScanner  Progress:   38.28		Scanning memory_layer using BytesScanner  Progress:   39.06		Scanning memory_layer using BytesScanner  Progress:   39.85		Scanning memory_layer using BytesScanner  Progress:   40.63		Scanning memory_layer using BytesScanner  Progress:   41.41		Scanning memory_layer using BytesScanner  Progress:   42.19		Scanning memory_layer using BytesScanner  Progress:   42.97		Scanning memory_layer using BytesScanner  Progress:   43.75		Scanning memory_layer using BytesScanner  Progress:   44.53		Scanning memory_layer using BytesScanner  Progress:   45.31		Scanning memory_layer using BytesScanner  Progress:   46.10		Scanning memory_layer using BytesScanner  Progress:   46.88		Scanning memory_layer using BytesScanner  Progress:   47.66		Scanning memory_layer using BytesScanner  Progress:   48.44		Scanning memory_layer using BytesScanner  Progress:   49.22		Scanning memory_layer using BytesScanner  Progress:   50.00		Scanning memory_layer using BytesScanner  Progress:   50.78		Scanning memory_layer using BytesScanner  Progress:   51.56		Scanning memory_layer using BytesScanner  Progress:   52.35		Scanning memory_layer using BytesScanner  Progress:   53.13		Scanning memory_layer using BytesScanner  Progress:   53.91		Scanning memory_layer using BytesScanner  Progress:   54.69		Scanning memory_layer using BytesScanner  Progress:   55.47		Scanning memory_layer using BytesScanner  Progress:   56.25		Scanning memory_layer using BytesScanner  Progress:   57.03		Scanning memory_layer using BytesScanner  Progress:   57.81		Scanning memory_layer using BytesScanner  Progress:   58.60		Scanning memory_layer using BytesScanner  Progress:   59.38		Scanning memory_layer using BytesScanner  Progress:   60.16		Scanning memory_layer using BytesScanner  Progress:   60.94		Scanning memory_layer using BytesScanner  Progress:   61.72		Scanning memory_layer using BytesScanner  Progress:   62.50		Scanning memory_layer using BytesScanner  Progress:   63.28		Scanning memory_layer using BytesScanner  Progress:   64.06		Scanning memory_layer using BytesScanner  Progress:   64.85		Scanning memory_layer using BytesScanner  Progress:   65.63		Scanning memory_layer using BytesScanner  Progress:   66.41		Scanning memory_layer using BytesScanner  Progress:   67.19		Scanning memory_layer using BytesScanner  Progress:   67.97		Scanning memory_layer using BytesScanner  Progress:   68.75		Scanning memory_layer using BytesScanner  Progress:   69.53		Scanning memory_layer using BytesScanner  Progress:   70.31		Scanning memory_layer using BytesScanner  Progress:   71.10		Scanning memory_layer using BytesScanner  Progress:   71.88		Scanning memory_layer using BytesScanner  Progress:   72.66		Scanning memory_layer using BytesScanner  Progress:   73.44		Scanning memory_layer using BytesScanner  Progress:   74.22		Scanning memory_layer using BytesScanner  Progress:   75.00		Scanning memory_layer using BytesScanner  Progress:   75.78		Scanning memory_layer using BytesScanner  Progress:   76.57		Scanning memory_layer using BytesScanner  Progress:   77.35		Scanning memory_layer using BytesScanner  Progress:   78.13		Scanning memory_layer using BytesScanner  Progress:   78.91		Scanning memory_layer using BytesScanner  Progress:   79.69		Scanning memory_layer using BytesScanner  Progress:   80.47		Scanning memory_layer using BytesScanner  Progress:   81.25		Scanning memory_layer using BytesScanner  Progress:   82.03		Scanning memory_layer using BytesScanner  Progress:   82.82		Scanning memory_layer using BytesScanner  Progress:   83.60		Scanning memory_layer using BytesScanner  Progress:   84.38		Scanning memory_layer using BytesScanner  Progress:   85.16		Scanning memory_layer using BytesScanner  Progress:   85.94		Scanning memory_layer using BytesScanner  Progress:   86.72		Scanning memory_layer using BytesScanner  Progress:   87.50		Scanning memory_layer using BytesScanner  Progress:   88.28		Scanning memory_layer using BytesScanner  Progress:   89.07		Scanning memory_layer using BytesScanner  Progress:   89.85		Scanning memory_layer using BytesScanner  Progress:   90.63		Scanning memory_layer using BytesScanner  Progress:   91.41		Scanning memory_layer using BytesScanner  Progress:   92.19		Scanning memory_layer using BytesScanner  Progress:   92.97		Scanning memory_layer using BytesScanner  Progress:   93.75		Scanning memory_layer using BytesScanner  Progress:   94.53		Scanning memory_layer using BytesScanner  Progress:   95.32		Scanning memory_layer using BytesScanner  Progress:   96.10		Scanning memory_layer using BytesScanner  Progress:   96.88		Scanning memory_layer using BytesScanner  Progress:   97.66		Scanning memory_layer using BytesScanner  Progress:   98.44		Scanning memory_layer using BytesScanner  Progress:   99.22		Scanning memory_layer using BytesScanner  Progress:    0.00		Scanning memory_layer using BytesScanner  Progress:    0.78		Scanning memory_layer using BytesScanner  Progress:    1.56		Scanning memory_layer using BytesScanner  Progress:    2.34		Scanning memory_layer using BytesScanner  Progress:    3.13		Scanning memory_layer using BytesScanner  Progress:    3.91		Scanning memory_layer using BytesScanner  Progress:    4.69		Scanning memory_layer using BytesScanner  Progress:    5.47		Scanning memory_layer using BytesScanner  Progress:    6.25		Scanning memory_layer using BytesScanner  Progress:    7.03		Scanning memory_layer using BytesScanner  Progress:    7.81		Scanning memory_layer using BytesScanner  Progress:    8.59		Scanning memory_layer using BytesScanner  Progress:    9.38		Scanning memory_layer using BytesScanner  Progress:   10.16		Scanning memory_layer using BytesScanner  Progress:   10.94		Scanning memory_layer using BytesScanner  Progress:   11.72		Scanning memory_layer using BytesScanner  Progress:   12.50		Scanning memory_layer using BytesScanner  Progress:   13.28		Scanning memory_layer using BytesScanner  Progress:   14.06		Scanning memory_layer using BytesScanner  Progress:   14.84		Scanning memory_layer using BytesScanner  Progress:   15.63		Scanning memory_layer using BytesScanner  Progress:   16.41		Scanning memory_layer using BytesScanner  Progress:   17.19		Scanning memory_layer using BytesScanner  Progress:   17.97		Scanning memory_layer using BytesScanner  Progress:   18.75		Scanning memory_layer using BytesScanner  Progress:    0.00		Scanning layer_name using PdbSignatureScanner  Progress:    0.00		Scanning layer_name using PdbSignatureScanner  Progress:   32.62		Scanning layer_name using PdbSignatureScanner  Progress:  100.00		PDB scanning finished                         Volatility 3 Framework 2.27.0

PID	Process	Value	Privilege	Attributes	Description
1012	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
1012	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
1012	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
1012	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
1012	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
1012	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
1012	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
1012	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
1012	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
1012	svchost.exe	12	SeSystemtimePrivilege	Present	Change the system time
1012	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
1012	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
1012	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
1012	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
1012	svchost.exe	17	SeBackupPrivilege		Backup files and directories
1012	svchost.exe	18	SeRestorePrivilege		Restore files and directories
1012	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
1012	svchost.exe	20	SeDebugPrivilege		Debug programs
1012	svchost.exe	21	SeAuditPrivilege	Present	Generate security audits
1012	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
1012	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
1012	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
1012	svchost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
1012	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
1012	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
1012	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
1012	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
1012	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
1012	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
1012	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
1012	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
1012	svchost.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
1012	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
1012	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
692	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
692	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
692	svchost.exe	4	SeLockMemoryPrivilege	Present,Enabled,Default	Lock pages in memory
692	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
692	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
692	svchost.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
692	svchost.exe	8	SeSecurityPrivilege	Present	Manage auditing and security log
692	svchost.exe	9	SeTakeOwnershipPrivilege	Present	Take ownership of files/objects
692	svchost.exe	10	SeLoadDriverPrivilege	Present	Load and unload device drivers
692	svchost.exe	11	SeSystemProfilePrivilege	Present,Enabled,Default	Profile system performance
692	svchost.exe	12	SeSystemtimePrivilege	Present	Change the system time
692	svchost.exe	13	SeProfileSingleProcessPrivilege	Present,Enabled,Default	Profile a single process
692	svchost.exe	14	SeIncreaseBasePriorityPrivilege	Present,Enabled,Default	Increase scheduling priority
692	svchost.exe	15	SeCreatePagefilePrivilege	Present,Enabled,Default	Create a pagefile
692	svchost.exe	16	SeCreatePermanentPrivilege	Present,Enabled,Default	Create permanent shared objects
692	svchost.exe	17	SeBackupPrivilege	Present	Backup files and directories
692	svchost.exe	18	SeRestorePrivilege	Present	Restore files and directories
692	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
692	svchost.exe	20	SeDebugPrivilege	Present,Enabled,Default	Debug programs
692	svchost.exe	21	SeAuditPrivilege	Present,Enabled,Default	Generate security audits
692	svchost.exe	22	SeSystemEnvironmentPrivilege	Present	Edit firmware environment values
692	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
692	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
692	svchost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
692	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
692	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
692	svchost.exe	28	SeManageVolumePrivilege	Present,Enabled	Manage the files on a volume
692	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
692	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
692	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
692	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
692	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Present,Enabled,Default	Allocate more memory for user applications
692	svchost.exe	34	SeTimeZonePrivilege	Present,Enabled,Default	Adjust the time zone of the computer's internal clock
692	svchost.exe	35	SeCreateSymbolicLinkPrivilege	Present,Enabled,Default	Required to create a symbolic link
692	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Present,Enabled,Default	Obtain an impersonation token for another user in the same session.
940	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
940	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
940	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
940	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
940	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
940	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
940	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
940	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
940	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
940	svchost.exe	11	SeSystemProfilePrivilege	Present	Profile system performance
940	svchost.exe	12	SeSystemtimePrivilege	Present	Change the system time
940	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
940	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
940	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
940	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
940	svchost.exe	17	SeBackupPrivilege		Backup files and directories
940	svchost.exe	18	SeRestorePrivilege		Restore files and directories
940	svchost.exe	19	SeShutdownPrivilege		Shut down the system
940	svchost.exe	20	SeDebugPrivilege		Debug programs
940	svchost.exe	21	SeAuditPrivilege	Present	Generate security audits
940	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
940	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
940	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
940	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
940	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
940	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
940	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
940	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
940	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
940	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
940	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
940	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
940	svchost.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
940	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
940	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
1144	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
1144	svchost.exe	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
1144	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
1144	svchost.exe	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
1144	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
1144	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
1144	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
1144	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
1144	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
1144	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
1144	svchost.exe	12	SeSystemtimePrivilege		Change the system time
1144	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
1144	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
1144	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
1144	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
1144	svchost.exe	17	SeBackupPrivilege		Backup files and directories
1144	svchost.exe	18	SeRestorePrivilege		Restore files and directories
1144	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
1144	svchost.exe	20	SeDebugPrivilege		Debug programs
1144	svchost.exe	21	SeAuditPrivilege	Present,Enabled	Generate security audits
1144	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
1144	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
1144	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
1144	svchost.exe	25	SeUndockPrivilege	Present	Remove computer from docking station
1144	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
1144	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
1144	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
1144	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
1144	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
1144	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
1144	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
1144	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Present	Allocate more memory for user applications
1144	svchost.exe	34	SeTimeZonePrivilege	Present	Adjust the time zone of the computer's internal clock
1144	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
1144	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
1184	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
1184	svchost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
1184	svchost.exe	4	SeLockMemoryPrivilege		Lock pages in memory
1184	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
1184	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
1184	svchost.exe	7	SeTcbPrivilege		Act as part of the operating system
1184	svchost.exe	8	SeSecurityPrivilege		Manage auditing and security log
1184	svchost.exe	9	SeTakeOwnershipPrivilege		Take ownership of files/objects
1184	svchost.exe	10	SeLoadDriverPrivilege		Load and unload device drivers
1184	svchost.exe	11	SeSystemProfilePrivilege		Profile system performance
1184	svchost.exe	12	SeSystemtimePrivilege		Change the system time
1184	svchost.exe	13	SeProfileSingleProcessPrivilege		Profile a single process
1184	svchost.exe	14	SeIncreaseBasePriorityPrivilege		Increase scheduling priority
1184	svchost.exe	15	SeCreatePagefilePrivilege		Create a pagefile
1184	svchost.exe	16	SeCreatePermanentPrivilege		Create permanent shared objects
1184	svchost.exe	17	SeBackupPrivilege		Backup files and directories
1184	svchost.exe	18	SeRestorePrivilege		Restore files and directories
1184	svchost.exe	19	SeShutdownPrivilege		Shut down the system
1184	svchost.exe	20	SeDebugPrivilege		Debug programs
1184	svchost.exe	21	SeAuditPrivilege		Generate security audits
1184	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
1184	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
1184	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
1184	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
1184	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
1184	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
1184	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
1184	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
1184	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
1184	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
1184	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
1184	svchost.exe	33	SeIncreaseWorkingSetPrivilege		Allocate more memory for user applications
1184	svchost.exe	34	SeTimeZonePrivilege		Adjust the time zone of the computer's internal clock
1184	svchost.exe	35	SeCreateSymbolicLinkPrivilege		Required to create a symbolic link
1184	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege		Obtain an impersonation token for another user in the same session.
1240	svchost.exe	2	SeCreateTokenPrivilege		Create a token object
1240	svchost.exe	3	SeAssignPrimaryTokenPrivilege		Replace a process-level token
1240	svchost.exe	4	SeLockMemoryPrivilege	Default	Lock pages in memory
1240	svchost.exe	5	SeIncreaseQuotaPrivilege		Increase quotas
1240	svchost.exe	6	SeMachineAccountPrivilege		Add workstations to the domain
1240	svchost.exe	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
1240	svchost.exe	8	SeSecurityPrivilege	Present	Manage auditing and security log
1240	svchost.exe	9	SeTakeOwnershipPrivilege	Present	Take ownership of files/objects
1240	svchost.exe	10	SeLoadDriverPrivilege	Present	Load and unload device drivers
1240	svchost.exe	11	SeSystemProfilePrivilege	Default	Profile system performance
1240	svchost.exe	12	SeSystemtimePrivilege		Change the system time
1240	svchost.exe	13	SeProfileSingleProcessPrivilege	Default	Profile a single process
1240	svchost.exe	14	SeIncreaseBasePriorityPrivilege	Default	Increase scheduling priority
1240	svchost.exe	15	SeCreatePagefilePrivilege	Default	Create a pagefile
1240	svchost.exe	16	SeCreatePermanentPrivilege	Present,Enabled,Default	Create permanent shared objects
1240	svchost.exe	17	SeBackupPrivilege		Backup files and directories
1240	svchost.exe	18	SeRestorePrivilege		Restore files and directories
1240	svchost.exe	19	SeShutdownPrivilege	Present	Shut down the system
1240	svchost.exe	20	SeDebugPrivilege	Default	Debug programs
1240	svchost.exe	21	SeAuditPrivilege	Present,Enabled,Default	Generate security audits
1240	svchost.exe	22	SeSystemEnvironmentPrivilege		Edit firmware environment values
1240	svchost.exe	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
1240	svchost.exe	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
1240	svchost.exe	25	SeUndockPrivilege		Remove computer from docking station
1240	svchost.exe	26	SeSyncAgentPrivilege		Synch directory service data
1240	svchost.exe	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
1240	svchost.exe	28	SeManageVolumePrivilege		Manage the files on a volume
1240	svchost.exe	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
1240	svchost.exe	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
1240	svchost.exe	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
1240	svchost.exe	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
1240	svchost.exe	33	SeIncreaseWorkingSetPrivilege	Default	Allocate more memory for user applications
1240	svchost.exe	34	SeTimeZonePrivilege	Default	Adjust the time zone of the computer's internal clock
1240	svchost.exe	35	SeCreateSymbolicLinkPrivilege	Default	Required to create a symbolic link
1240	svchost.exe	36	SeDelegateSessionUserImpersonatePrivilege	Default	Obtain an impersonation token for another user in the same session.
1288	VBoxService.ex	2	SeCreateTokenPrivilege		Create a token object
1288	VBoxService.ex	3	SeAssignPrimaryTokenPrivilege	Present	Replace a process-level token
1288	VBoxService.ex	4	SeLockMemoryPrivilege	Present,Enabled,Default	Lock pages in memory
1288	VBoxService.ex	5	SeIncreaseQuotaPrivilege	Present	Increase quotas
1288	VBoxService.ex	6	SeMachineAccountPrivilege		Add workstations to the domain
1288	VBoxService.ex	7	SeTcbPrivilege	Present,Enabled,Default	Act as part of the operating system
1288	VBoxService.ex	8	SeSecurityPrivilege	Present	Manage auditing and security log
1288	VBoxService.ex	9	SeTakeOwnershipPrivilege	Present	Take ownership of files/objects
1288	VBoxService.ex	10	SeLoadDriverPrivilege	Present	Load and unload device drivers
1288	VBoxService.ex	11	SeSystemProfilePrivilege	Present,Enabled,Default	Profile system performance
1288	VBoxService.ex	12	SeSystemtimePrivilege	Present,Enabled	Change the system time
1288	VBoxService.ex	13	SeProfileSingleProcessPrivilege	Present,Enabled,Default	Profile a single process
1288	VBoxService.ex	14	SeIncreaseBasePriorityPrivilege	Present,Enabled,Default	Increase scheduling priority
1288	VBoxService.ex	15	SeCreatePagefilePrivilege	Present,Enabled,Default	Create a pagefile
1288	VBoxService.ex	16	SeCreatePermanentPrivilege	Present,Enabled,Default	Create permanent shared objects
1288	VBoxService.ex	17	SeBackupPrivilege	Present	Backup files and directories
1288	VBoxService.ex	18	SeRestorePrivilege	Present	Restore files and directories
1288	VBoxService.ex	19	SeShutdownPrivilege	Present	Shut down the system
1288	VBoxService.ex	20	SeDebugPrivilege	Present,Enabled,Default	Debug programs
1288	VBoxService.ex	21	SeAuditPrivilege	Present,Enabled,Default	Generate security audits
1288	VBoxService.ex	22	SeSystemEnvironmentPrivilege	Present	Edit firmware environment values
1288	VBoxService.ex	23	SeChangeNotifyPrivilege	Present,Enabled,Default	Receive notifications of changes to files or directories
1288	VBoxService.ex	24	SeRemoteShutdownPrivilege		Force shutdown from a remote system
1288	VBoxService.ex	25	SeUndockPrivilege	Present	Remove computer from docking station
1288	VBoxService.ex	26	SeSyncAgentPrivilege		Synch directory service data
1288	VBoxService.ex	27	SeEnableDelegationPrivilege		Enable user accounts to be trusted for delegation
1288	VBoxService.ex	28	SeManageVolumePrivilege	Present	Manage the files on a volume
1288	VBoxService.ex	29	SeImpersonatePrivilege	Present,Enabled,Default	Impersonate a client after authentication
1288	VBoxService.ex	30	SeCreateGlobalPrivilege	Present,Enabled,Default	Create global objects
1288	VBoxService.ex	31	SeTrustedCredManAccessPrivilege		Access Credential Manager as a trusted caller
1288	VBoxService.ex	32	SeRelabelPrivilege		Modify the mandatory integrity level of an object
1288	VBoxService.ex	33	SeIncreaseWorkingSetPrivilege	Present,Enabled,Default	Allocate more memory for user applications
1288	VBoxService.ex	34	SeTimeZonePrivilege	Present,Enabled,Default	Adjust the time zone of the computer's internal clock
1288	VBoxService.ex	35	SeCreateSymbolicLinkPrivilege	Present,Enabled,Default	Required to create a symbolic link
1288	VBoxService.ex	36	SeDelegateSessionUserImpersonatePrivilege	Present,Enabled,Default	Obtain an impersonation token for another user in the same session.
1356	MemCompression	2	SeCreateTokenPrivilege	Present	Create a token object
