Progress:    0.00		Scanning FileLayer using PageMapScannerProgress:   23.33		Scanning FileLayer using PageMapScannerProgress:  100.00		Stacking attempts finished             Progress:    0.00		Scanning memory_layer using BytesScannerProgress:    0.78		Scanning memory_layer using BytesScannerProgress:    1.56		Scanning memory_layer using BytesScannerProgress:    2.34		Scanning memory_layer using BytesScannerProgress:    3.13		Scanning memory_layer using BytesScannerProgress:    3.91		Scanning memory_layer using BytesScannerProgress:    4.69		Scanning memory_layer using BytesScannerProgress:    5.47		Scanning memory_layer using BytesScannerProgress:    6.25		Scanning memory_layer using BytesScannerProgress:    7.03		Scanning memory_layer using BytesScannerProgress:    7.81		Scanning memory_layer using BytesScannerProgress:    8.59		Scanning memory_layer using BytesScannerProgress:    9.38		Scanning memory_layer using BytesScannerProgress:   10.16		Scanning memory_layer using BytesScannerProgress:   10.94		Scanning memory_layer using BytesScannerProgress:   11.72		Scanning memory_layer using BytesScannerProgress:   12.50		Scanning memory_layer using BytesScannerProgress:   13.28		Scanning memory_layer using BytesScannerProgress:   14.06		Scanning memory_layer using BytesScannerProgress:   14.84		Scanning memory_layer using BytesScannerProgress:   15.63		Scanning memory_layer using BytesScannerProgress:   16.41		Scanning memory_layer using BytesScannerProgress:   17.19		Scanning memory_layer using BytesScannerProgress:   17.97		Scanning memory_layer using BytesScannerProgress:   18.75		Scanning memory_layer using BytesScannerProgress:   19.53		Scanning memory_layer using BytesScannerProgress:   20.31		Scanning memory_layer using BytesScannerProgress:   21.09		Scanning memory_layer using BytesScannerProgress:   21.88		Scanning memory_layer using BytesScannerProgress:   22.66		Scanning memory_layer using BytesScannerProgress:   23.44		Scanning memory_layer using BytesScannerProgress:   24.22		Scanning memory_layer using BytesScannerProgress:   25.00		Scanning memory_layer using BytesScannerProgress:   25.78		Scanning memory_layer using BytesScannerProgress:   26.56		Scanning memory_layer using BytesScannerProgress:   27.34		Scanning memory_layer using BytesScannerProgress:   28.13		Scanning memory_layer using BytesScannerProgress:   28.91		Scanning memory_layer using BytesScannerProgress:   29.69		Scanning memory_layer using BytesScannerProgress:   30.47		Scanning memory_layer using BytesScannerProgress:   31.25		Scanning memory_layer using BytesScannerProgress:   32.03		Scanning memory_layer using BytesScannerProgress:   32.81		Scanning memory_layer using BytesScannerProgress:   33.59		Scanning memory_layer using BytesScannerProgress:   34.38		Scanning memory_layer using BytesScannerProgress:   35.16		Scanning memory_layer using BytesScannerProgress:   35.94		Scanning memory_layer using BytesScannerProgress:   36.72		Scanning memory_layer using BytesScannerProgress:   37.50		Scanning memory_layer using BytesScannerProgress:   38.28		Scanning memory_layer using BytesScannerProgress:   39.06		Scanning memory_layer using BytesScannerProgress:   39.85		Scanning memory_layer using BytesScannerProgress:   40.63		Scanning memory_layer using BytesScannerProgress:   41.41		Scanning memory_layer using BytesScannerProgress:   42.19		Scanning memory_layer using BytesScannerProgress:   42.97		Scanning memory_layer using BytesScannerProgress:   43.75		Scanning memory_layer using BytesScannerProgress:   44.53		Scanning memory_layer using BytesScannerProgress:   45.31		Scanning memory_layer using BytesScannerProgress:   46.10		Scanning memory_layer using BytesScannerProgress:   46.88		Scanning memory_layer using BytesScannerProgress:   47.66		Scanning memory_layer using BytesScannerProgress:   48.44		Scanning memory_layer using BytesScannerProgress:   49.22		Scanning memory_layer using BytesScannerProgress:   50.00		Scanning memory_layer using BytesScannerProgress:   50.78		Scanning memory_layer using BytesScannerProgress:   51.56		Scanning memory_layer using BytesScannerProgress:   52.35		Scanning memory_layer using BytesScannerProgress:   53.13		Scanning memory_layer using BytesScannerProgress:   53.91		Scanning memory_layer using BytesScannerProgress:   54.69		Scanning memory_layer using BytesScannerProgress:   55.47		Scanning memory_layer using BytesScannerProgress:   56.25		Scanning memory_layer using BytesScannerProgress:   57.03		Scanning memory_layer using BytesScannerProgress:   57.81		Scanning memory_layer using BytesScannerProgress:   58.60		Scanning memory_layer using BytesScannerProgress:   59.38		Scanning memory_layer using BytesScannerProgress:   60.16		Scanning memory_layer using BytesScannerProgress:   60.94		Scanning memory_layer using BytesScannerProgress:   61.72		Scanning memory_layer using BytesScannerProgress:   62.50		Scanning memory_layer using BytesScannerProgress:   63.28		Scanning memory_layer using BytesScannerProgress:   64.06		Scanning memory_layer using BytesScannerProgress:   64.85		Scanning memory_layer using BytesScannerProgress:   65.63		Scanning memory_layer using BytesScannerProgress:   66.41		Scanning memory_layer using BytesScannerProgress:   67.19		Scanning memory_layer using BytesScannerProgress:   67.97		Scanning memory_layer using BytesScannerProgress:   68.75		Scanning memory_layer using BytesScannerProgress:   69.53		Scanning memory_layer using BytesScannerProgress:   70.31		Scanning memory_layer using BytesScannerProgress:   71.10		Scanning memory_layer using BytesScannerProgress:   71.88		Scanning memory_layer using BytesScannerProgress:   72.66		Scanning memory_layer using BytesScannerProgress:   73.44		Scanning memory_layer using BytesScannerProgress:   74.22		Scanning memory_layer using BytesScannerProgress:   75.00		Scanning memory_layer using BytesScannerProgress:   75.78		Scanning memory_layer using BytesScannerProgress:   76.57		Scanning memory_layer using BytesScannerProgress:   77.35		Scanning memory_layer using BytesScannerProgress:   78.13		Scanning memory_layer using BytesScannerProgress:   78.91		Scanning memory_layer using BytesScannerProgress:   79.69		Scanning memory_layer using BytesScannerProgress:   80.47		Scanning memory_layer using BytesScannerProgress:   81.25		Scanning memory_layer using BytesScannerProgress:   82.03		Scanning memory_layer using BytesScannerProgress:   82.82		Scanning memory_layer using BytesScannerProgress:   83.60		Scanning memory_layer using BytesScannerProgress:   84.38		Scanning memory_layer using BytesScannerProgress:   85.16		Scanning memory_layer using BytesScannerProgress:   85.94		Scanning memory_layer using BytesScannerProgress:   86.72		Scanning memory_layer using BytesScannerProgress:   87.50		Scanning memory_layer using BytesScannerProgress:   88.28		Scanning memory_layer using BytesScannerProgress:   89.07		Scanning memory_layer using BytesScannerProgress:   89.85		Scanning memory_layer using BytesScannerProgress:   90.63		Scanning memory_layer using BytesScannerProgress:   91.41		Scanning memory_layer using BytesScannerProgress:   92.19		Scanning memory_layer using BytesScannerProgress:   92.97		Scanning memory_layer using BytesScannerProgress:   93.75		Scanning memory_layer using BytesScannerProgress:   94.53		Scanning memory_layer using BytesScannerProgress:   95.32		Scanning memory_layer using BytesScannerProgress:   96.10		Scanning memory_layer using BytesScannerProgress:   96.88		Scanning memory_layer using BytesScannerProgress:   97.66		Scanning memory_layer using BytesScannerProgress:   98.44		Scanning memory_layer using BytesScannerProgress:   99.22		Scanning memory_layer using BytesScannerProgress:    0.00		Scanning memory_layer using BytesScannerProgress:    0.78		Scanning memory_layer using BytesScannerProgress:    1.56		Scanning memory_layer using BytesScannerProgress:    2.34		Scanning memory_layer using BytesScannerProgress:    3.13		Scanning memory_layer using BytesScannerProgress:    3.91		Scanning memory_layer using BytesScannerProgress:    4.69		Scanning memory_layer using BytesScannerProgress:    5.47		Scanning memory_layer using BytesScannerProgress:    6.25		Scanning memory_layer using BytesScannerProgress:    7.03		Scanning memory_layer using BytesScannerProgress:    7.81		Scanning memory_layer using BytesScannerProgress:    8.59		Scanning memory_layer using BytesScannerProgress:    9.38		Scanning memory_layer using BytesScannerProgress:   10.16		Scanning memory_layer using BytesScannerProgress:   10.94		Scanning memory_layer using BytesScannerProgress:   11.72		Scanning memory_layer using BytesScannerProgress:   12.50		Scanning memory_layer using BytesScannerProgress:   13.28		Scanning memory_layer using BytesScannerProgress:   14.06		Scanning memory_layer using BytesScannerProgress:   14.84		Scanning memory_layer using BytesScannerProgress:   15.63		Scanning memory_layer using BytesScannerProgress:   16.41		Scanning memory_layer using BytesScannerProgress:   17.19		Scanning memory_layer using BytesScannerProgress:   17.97		Scanning memory_layer using BytesScannerProgress:   18.75		Scanning memory_layer using BytesScannerProgress:    0.00		Scanning layer_name using PdbSignatureScannerProgress:    0.00		Scanning layer_name using PdbSignatureScannerProgress:   32.62		Scanning layer_name using PdbSignatureScannerProgress:  100.00		PDB scanning finished                        Volatility 3 Framework 2.27.0

PID	Process	SID	Name
1004	svchost.exe	S-1-5-80-62724632-2456781206-3863850748-1496050881-1042387526	iphlpsvc
1004	svchost.exe	S-1-5-80-879696042-2351668846-370232824-2524288904-4023536711	LanmanServer
1004	svchost.exe	S-1-5-80-3704025948-1094794811-1175534343-2088422159-783153058	-
1004	svchost.exe	S-1-5-80-917953661-2020045820-2727011118-2260243830-4032185929	MSiSCSI
1004	svchost.exe	S-1-5-80-154974075-1852685594-3179713959-2755908004-3936262621	-
1004	svchost.exe	S-1-5-80-3290392786-819420393-1694314755-3737624005-3552167228	-
1004	svchost.exe	S-1-5-80-2949785411-1458004381-4011503523-1439849274-3428788682	-
1004	svchost.exe	S-1-5-80-1802467488-1541022566-2033325545-854566965-652742428	RasAuto
1004	svchost.exe	S-1-5-80-4125092361-1567024937-842823819-2091237918-836075745	Schedule
1004	svchost.exe	S-1-5-80-4259241309-1822918763-1176128033-1339750638-3428293995	SENS
1004	svchost.exe	S-1-5-80-4022436659-1090538466-1613889075-870485073-3428993833	SessionEnv
1004	svchost.exe	S-1-5-80-2009329905-444645132-2728249442-922493431-93864177	SharedAccess
1004	svchost.exe	S-1-5-80-1690854464-3758363787-3981977099-3843555589-1401248062	ShellHWDetection
1004	svchost.exe	S-1-5-80-1139522462-2689595747-457373284-4037083511-4201549542	-
1004	svchost.exe	S-1-5-80-223807737-1693445485-119162242-1977420160-1403034029	-
1004	svchost.exe	S-1-5-80-3594706986-2537596223-181334840-1741483385-1351671666	wercplsupport
1004	svchost.exe	S-1-5-80-3750560858-172214265-3889451188-1914796615-4100997547	Winmgmt
1004	svchost.exe	S-1-5-80-2429767553-128593128-2427591838-1778256749-2155598187	-
1004	svchost.exe	S-1-5-80-2952724807-2252311773-3412998076-2712868122-780978283	-
1004	svchost.exe	S-1-5-80-3577588319-513283748-931039988-2701962192-2148388740	-
1004	svchost.exe	S-1-5-80-1938892561-4120931771-3580170924-3403102300-2651602529	-
1004	svchost.exe	S-1-5-80-1014140700-3308905587-3330345912-272242898-93311788	wuauserv
1004	svchost.exe	S-1-5-80-1352715831-1104254428-97934242-2131353953-1898040052	-
1004	svchost.exe	S-1-5-5-0-54780	Logon Session
1004	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
1004	svchost.exe	S-1-5-32-544	Administrators
1012	svchost.exe	S-1-5-19	NT Authority
1012	svchost.exe	S-1-16-16384	System Mandatory Level
1012	svchost.exe	S-1-1-0	Everyone
1012	svchost.exe	S-1-5-32-545	Users
1012	svchost.exe	S-1-5-6	Service
1012	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
1012	svchost.exe	S-1-5-11	Authenticated Users
1012	svchost.exe	S-1-5-15	This Organization
1012	svchost.exe	S-1-5-80-3532809085-2652327567-2620918877-1058261733-582902671	-
1012	svchost.exe	S-1-5-80-2078495744-2416903469-4072184685-3943858305-976987417	AppIDSvc
1012	svchost.exe	S-1-5-80-2940520708-3855866260-481812779-327648279-1710889582	Dhcp
1012	svchost.exe	S-1-5-80-880578595-1860270145-482643319-2788375705-1540778122	eventlog
1012	svchost.exe	S-1-5-80-3935728946-315639613-922904133-3250794525-491832002	-
1012	svchost.exe	S-1-5-80-172094073-716411664-54255058-185476446-2329512179	lmhosts
1012	svchost.exe	S-1-5-80-2381253463-2694003897-3435975801-3559003598-683041300	-
1012	svchost.exe	S-1-5-80-2950457502-2299174248-3328245479-1326271200-3113355612	-
1012	svchost.exe	S-1-5-80-410965207-2550896871-1717734767-2321332215-3755966139	-
1012	svchost.exe	S-1-5-80-3557709225-3446934100-2592608561-3401846376-4273827271	-
1012	svchost.exe	S-1-5-80-3098585136-2538892366-1097114017-2832417424-2016953023	-
1012	svchost.exe	S-1-5-80-1495648203-2503502111-1597754693-3445174711-1316708627	-
1012	svchost.exe	S-1-5-80-2455429942-3131183193-3617688776-595395669-3772047725	WinHttpAutoProxySvc
1012	svchost.exe	S-1-5-80-3916113136-2435487254-2535488001-4050622930-2364918814	-
1012	svchost.exe	S-1-5-80-3232712927-1625117661-2590453128-1738570065-3637376297	wscsvc
1012	svchost.exe	S-1-5-5-0-55608	Logon Session
1012	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
1012	svchost.exe	S-1-5-32-1488445330-856673777-1515413738-1380768593-2977925950-2228326386-886087428-2802422674	-
1012	svchost.exe	S-1-5-32-383293015-3350740429-1839969850-1819881064-1569454686-4198502490-78857879-1413643331	-
1012	svchost.exe	S-1-5-32-2035927579-283314533-3422103930-3587774809-765962649-3034203285-3544878962-607181067	-
1012	svchost.exe	S-1-5-32-3659434007-2290108278-1125199667-3679670526-1293081662-2164323352-1777701501-2595986263	-
1012	svchost.exe	S-1-5-32-11742800-2107441976-3443185924-4134956905-3840447964-3749968454-3843513199-670971053	-
1012	svchost.exe	S-1-5-32-3523901360-1745872541-794127107-675934034-1867954868-1951917511-1111796624-2052600462	-
692	svchost.exe	S-1-5-18	Local System
692	svchost.exe	S-1-16-16384	System Mandatory Level
692	svchost.exe	S-1-1-0	Everyone
692	svchost.exe	S-1-5-32-545	Users
692	svchost.exe	S-1-5-6	Service
692	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
692	svchost.exe	S-1-5-11	Authenticated Users
692	svchost.exe	S-1-5-15	This Organization
692	svchost.exe	S-1-5-80-1580948945-3239616721-2529237571-3761093093-1214243633	AudioEndpointBuilder
692	svchost.exe	S-1-5-80-2536636004-4072673470-1048721469-2703517266-1433793019	-
692	svchost.exe	S-1-5-80-1646229720-1474186231-1049421145-3719583575-3014288788	-
692	svchost.exe	S-1-5-80-3914275374-678031271-1603343729-3906112567-2888048264	-
692	svchost.exe	S-1-5-80-3787436395-2174616005-3003730137-1094982900-1570567328	dot3svc
692	svchost.exe	S-1-5-80-1551822644-3134808374-1042292604-2865742758-3851661496	-
692	svchost.exe	S-1-5-80-2617507558-3328795327-711547822-311560295-1636921165	-
692	svchost.exe	S-1-5-80-89818136-74175777-88572358-3912780041-2421659406	hidserv
692	svchost.exe	S-1-5-80-44780642-2200031541-2427509763-915290973-996987375	-
692	svchost.exe	S-1-5-80-2355113075-3359631449-3346493237-3667020425-1655874352	-
692	svchost.exe	S-1-5-80-3169048008-2586333165-76651690-3609634147-4147641610	-
692	svchost.exe	S-1-5-80-2898649604-2335086160-1904548223-3761738420-3855444835	Netman
692	svchost.exe	S-1-5-80-1999281942-4196217620-51267815-1628483199-606183737	-
692	svchost.exe	S-1-5-80-1948712186-1330865447-943413596-1669284603-1648638051	PcaSvc
692	svchost.exe	S-1-5-80-869152694-422618349-3448047118-1397179936-2828741493	-
692	svchost.exe	S-1-5-80-3355894222-2288616474-3163838539-1515771758-43395969	StorSvc
692	svchost.exe	S-1-5-80-2483706823-3321877870-553300257-593996131-450212729	-
692	svchost.exe	S-1-5-80-949921180-3923668869-394927020-528789358-3592448931	TabletInputService
692	svchost.exe	S-1-5-80-768763963-4214222998-2156221936-2953597973-713500239	TrkWks
692	svchost.exe	S-1-5-80-2014626298-1656748749-3847481816-918933055-2469338456	UmRdpService
692	svchost.exe	S-1-5-80-3074984378-4122987768-2130325677-2031866499-3405430279	-
692	svchost.exe	S-1-5-80-1877308096-3090306141-3032871208-3115266146-1400827410	-
692	svchost.exe	S-1-5-80-3110303136-3426481729-3186938678-1087894076-2178433439	-
692	svchost.exe	S-1-5-80-235582178-102246843-358262472-4132936818-1867412993	-
692	svchost.exe	S-1-5-80-1752088424-1054500994-3489791022-3310831482-3926524968	-
692	svchost.exe	S-1-5-80-3524758515-3090971750-345616940-2322499744-3530715838	WdiSystemHost
692	svchost.exe	S-1-5-80-533360197-2630880149-807505739-2151714924-2570839994	-
692	svchost.exe	S-1-5-80-3981856537-581775623-1136376035-2066872258-409572886	WwanSvc
692	svchost.exe	S-1-5-5-0-60372	Logon Session
692	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
692	svchost.exe	S-1-5-32-544	Administrators
940	svchost.exe	S-1-5-19	NT Authority
940	svchost.exe	S-1-16-16384	System Mandatory Level
940	svchost.exe	S-1-1-0	Everyone
940	svchost.exe	S-1-5-32-545	Users
940	svchost.exe	S-1-5-6	Service
940	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
940	svchost.exe	S-1-5-11	Authenticated Users
940	svchost.exe	S-1-5-15	This Organization
940	svchost.exe	S-1-5-80-1264790548-4164306546-4160824920-750804445-3452039388	-
940	svchost.exe	S-1-5-80-2586557155-168560303-1373426920-983201488-1499765686	bthserv
940	svchost.exe	S-1-5-80-2195691530-3564058219-2185687823-1858318469-3207429352	-
940	svchost.exe	S-1-5-80-3433512109-503559027-1389316256-1766580070-2256751264	-
940	svchost.exe	S-1-5-80-4171086659-1617898341-2870161492-1466607281-2109097600	-
940	svchost.exe	S-1-5-80-1772571935-1555666882-3369284645-1675012128-2386634627	EventSystem
940	svchost.exe	S-1-5-80-364023826-931424190-487969545-1024119571-74567675	fdPHost
940	svchost.exe	S-1-5-80-3655275221-2954682349-3644260495-855223267-1438849333	FontCache
940	svchost.exe	S-1-5-80-2168654060-3115992504-1782388893-2584760693-2634250426	-
940	svchost.exe	S-1-5-80-940647296-341435850-43817331-158078607-2483727905	lltdsvc
940	svchost.exe	S-1-5-80-3635958274-2059881490-2225992882-984577281-633327304	netprofm
940	svchost.exe	S-1-5-80-2310782386-4237065203-3688974353-390202159-3511571085	nsi
940	svchost.exe	S-1-5-80-2636612206-2079418197-1004231589-1812192203-4197254245	-
940	svchost.exe	S-1-5-80-2822507136-3601578665-1013168651-121944544-1825232178	RemoteRegistry
940	svchost.exe	S-1-5-80-3246321066-2451215914-3422911474-2201726393-166328789	-
940	svchost.exe	S-1-5-80-3435701886-799518250-3791383489-3228296122-2938884314	SstpSvc
940	svchost.exe	S-1-5-80-3641914668-2724251012-1186334157-2460844255-322272688	-
940	svchost.exe	S-1-5-80-3139157870-2983391045-3678747466-658725712-1809340420	WdiServiceHost
940	svchost.exe	S-1-5-80-324959683-3395802011-921526492-919036580-1730255754	WebClient
940	svchost.exe	S-1-5-80-3006764832-2469330069-4024865495-2754276538-3243839463	-
940	svchost.exe	S-1-5-5-0-61435	Logon Session
940	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
940	svchost.exe	S-1-5-32-1488445330-856673777-1515413738-1380768593-2977925950-2228326386-886087428-2802422674	-
940	svchost.exe	S-1-5-32-383293015-3350740429-1839969850-1819881064-1569454686-4198502490-78857879-1413643331	-
940	svchost.exe	S-1-5-32-2035927579-283314533-3422103930-3587774809-765962649-3034203285-3544878962-607181067	-
940	svchost.exe	S-1-5-32-3659434007-2290108278-1125199667-3679670526-1293081662-2164323352-1777701501-2595986263	-
940	svchost.exe	S-1-5-32-11742800-2107441976-3443185924-4134956905-3840447964-3749968454-3843513199-670971053	-
940	svchost.exe	S-1-5-32-3523901360-1745872541-794127107-675934034-1867954868-1951917511-1111796624-2052600462	-
1144	svchost.exe	S-1-5-20	NT Authority
1144	svchost.exe	S-1-16-16384	System Mandatory Level
1144	svchost.exe	S-1-1-0	Everyone
1144	svchost.exe	S-1-5-32-545	Users
1144	svchost.exe	S-1-5-6	Service
1144	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
1144	svchost.exe	S-1-5-11	Authenticated Users
1144	svchost.exe	S-1-5-15	This Organization
1144	svchost.exe	S-1-5-80-242729624-280608522-2219052887-3187409060-2225943459	CryptSvc
1144	svchost.exe	S-1-5-80-859482183-879914841-863379149-1145462774-2388618682	Dnscache
1144	svchost.exe	S-1-5-80-3055155277-3816794035-3994065555-2874236192-2193176987	-
1144	svchost.exe	S-1-5-80-719998295-2833700043-1566817583-4093942769-1414026312	LanmanWorkstation
1144	svchost.exe	S-1-5-80-3141615172-2057878085-1754447212-2405740020-3916490453	NlaSvc
1144	svchost.exe	S-1-5-80-4230913304-2206818457-801678004-120036174-1892434133	TapiSrv
1144	svchost.exe	S-1-5-80-4059739203-877974739-1245631912-527174227-2996563517	Wecsvc
1144	svchost.exe	S-1-5-80-569256582-2953403351-2909559716-1301513147-412116970	WinRM
1144	svchost.exe	S-1-5-5-0-65987	Logon Session
1144	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
1184	svchost.exe	S-1-5-19	NT Authority
1184	svchost.exe	S-1-16-16384	System Mandatory Level
1184	svchost.exe	S-1-1-0	Everyone
1184	svchost.exe	S-1-5-32-545	Users
1184	svchost.exe	S-1-5-6	Service
1184	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
1184	svchost.exe	S-1-5-11	Authenticated Users
1184	svchost.exe	S-1-5-15	This Organization
1184	svchost.exe	S-1-5-80-2226967063-754826275-1661302337-2802353169-2369347280	-
1184	svchost.exe	S-1-5-5-0-67910	Logon Session
1184	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
1184	svchost.exe	S-1-5-32-1488445330-856673777-1515413738-1380768593-2977925950-2228326386-886087428-2802422674	-
1184	svchost.exe	S-1-5-32-383293015-3350740429-1839969850-1819881064-1569454686-4198502490-78857879-1413643331	-
1184	svchost.exe	S-1-5-32-2035927579-283314533-3422103930-3587774809-765962649-3034203285-3544878962-607181067	-
1184	svchost.exe	S-1-5-32-3659434007-2290108278-1125199667-3679670526-1293081662-2164323352-1777701501-2595986263	-
1184	svchost.exe	S-1-5-32-11742800-2107441976-3443185924-4134956905-3840447964-3749968454-3843513199-670971053	-
1184	svchost.exe	S-1-5-32-3523901360-1745872541-794127107-675934034-1867954868-1951917511-1111796624-2052600462	-
1240	svchost.exe	S-1-5-18	Local System
1240	svchost.exe	S-1-16-16384	System Mandatory Level
1240	svchost.exe	S-1-1-0	Everyone
1240	svchost.exe	S-1-5-32-545	Users
1240	svchost.exe	S-1-5-6	Service
1240	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
1240	svchost.exe	S-1-5-11	Authenticated Users
1240	svchost.exe	S-1-5-15	This Organization
1240	svchost.exe	S-1-5-80-3993802144-2555107232-3516638766-2735499450-3275915967	-
1240	svchost.exe	S-1-5-80-113310567-2163499630-2787090463-221477905-209227094	WPDBusEnum
1240	svchost.exe	S-1-5-5-0-69259	Logon Session
1240	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
1240	svchost.exe	S-1-5-32-544	Administrators
1288	VBoxService.ex	S-1-5-18	Local System
1288	VBoxService.ex	S-1-5-32-544	Administrators
1288	VBoxService.ex	S-1-1-0	Everyone
1288	VBoxService.ex	S-1-5-11	Authenticated Users
1288	VBoxService.ex	S-1-16-16384	System Mandatory Level
1356	MemCompression	S-1-5-18	Local System
1356	MemCompression	S-1-5-32-544	Administrators
1356	MemCompression	S-1-1-0	Everyone
1356	MemCompression	S-1-5-11	Authenticated Users
1356	MemCompression	S-1-16-16384	System Mandatory Level
1520	svchost.exe	S-1-5-19	NT Authority
1520	svchost.exe	S-1-16-16384	System Mandatory Level
1520	svchost.exe	S-1-1-0	Everyone
1520	svchost.exe	S-1-5-32-545	Users
1520	svchost.exe	S-1-5-6	Service
1520	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
1520	svchost.exe	S-1-5-11	Authenticated Users
1520	svchost.exe	S-1-5-15	This Organization
1520	svchost.exe	S-1-5-80-2676549577-1911656217-2625096541-4178041876-1366760775	Audiosrv
1520	svchost.exe	S-1-5-5-0-85095	Logon Session
1520	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
1520	svchost.exe	S-1-5-32-1488445330-856673777-1515413738-1380768593-2977925950-2228326386-886087428-2802422674	-
1520	svchost.exe	S-1-5-32-383293015-3350740429-1839969850-1819881064-1569454686-4198502490-78857879-1413643331	-
1520	svchost.exe	S-1-5-32-2035927579-283314533-3422103930-3587774809-765962649-3034203285-3544878962-607181067	-
1520	svchost.exe	S-1-5-32-3659434007-2290108278-1125199667-3679670526-1293081662-2164323352-1777701501-2595986263	-
1520	svchost.exe	S-1-5-32-11742800-2107441976-3443185924-4134956905-3840447964-3749968454-3843513199-670971053	-
1520	svchost.exe	S-1-5-32-3523901360-1745872541-794127107-675934034-1867954868-1951917511-1111796624-2052600462	-
1604	svchost.exe	S-1-5-19	NT Authority
1604	svchost.exe	S-1-16-16384	System Mandatory Level
1604	svchost.exe	S-1-1-0	Everyone
1604	svchost.exe	S-1-5-32-545	Users
1604	svchost.exe	S-1-5-6	Service
1604	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
1604	svchost.exe	S-1-5-11	Authenticated Users
1604	svchost.exe	S-1-5-15	This Organization
1604	svchost.exe	S-1-5-80-4071458001-3563271761-1846288968-3700919931-3809667977	-
1604	svchost.exe	S-1-5-5-0-87759	Logon Session
1604	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
1604	svchost.exe	S-1-5-32-1488445330-856673777-1515413738-1380768593-2977925950-2228326386-886087428-2802422674	-
1604	svchost.exe	S-1-5-32-383293015-3350740429-1839969850-1819881064-1569454686-4198502490-78857879-1413643331	-
1604	svchost.exe	S-1-5-32-2035927579-283314533-3422103930-3587774809-765962649-3034203285-3544878962-607181067	-
1604	svchost.exe	S-1-5-32-3659434007-2290108278-1125199667-3679670526-1293081662-2164323352-1777701501-2595986263	-
1604	svchost.exe	S-1-5-32-11742800-2107441976-3443185924-4134956905-3840447964-3749968454-3843513199-670971053	-
1604	svchost.exe	S-1-5-32-3523901360-1745872541-794127107-675934034-1867954868-1951917511-1111796624-2052600462	-
1612	svchost.exe	S-1-5-19	NT Authority
1612	svchost.exe	S-1-16-16384	System Mandatory Level
1612	svchost.exe	S-1-1-0	Everyone
1612	svchost.exe	S-1-5-32-545	Users
1612	svchost.exe	S-1-5-6	Service
1612	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
1612	svchost.exe	S-1-5-11	Authenticated Users
1612	svchost.exe	S-1-5-15	This Organization
1612	svchost.exe	S-1-5-80-4155767994-3874329934-3800885181-2130851812-726865888	-
1612	svchost.exe	S-1-5-5-0-87780	Logon Session
1612	svchost.exe	S-1-2-0	Local (Users with the ability to log in locally)
1612	svchost.exe	S-1-5-32-1488445330-856673777-1515413738-1380768593-2977925950-2228326386-886087428-2802422674	-
1612	svchost.exe	S-1-5-32-383293015-3350740429-1839969850-1819881064-1569454686-4198502490-78857879-1413643331	-
1612	svchost.exe	S-1-5-32-2035927579-283314533-3422103930-3587774809-765962649-3034203285-3544878962-607181067	-
1612	svchost.exe	S-1-5-32-3659434007-2290108278-1125199667-3679670526-1293081662-2164323352-1777701501-2595986263	-
1612	svchost.exe	S-1-5-32-11742800-2107441976-3443185924-4134956905-3840447964-3749968454-3843513199-670971053	-
1612	svchost.exe	S-1-5-32-3523901360-1745872541-794127107-675934034-1867954868-1951917511-1111796624-2052600462	-
1716	spoolsv.exe	S-1-5-18	Local System
1716	spoolsv.exe	S-1-16-16384	System Mandatory Level
1716	spoolsv.exe	S-1-1-0	Everyone
1716	spoolsv.exe	S-1-5-32-545	Users
1716	spoolsv.exe	S-1-5-6	Service
1716	spoolsv.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
1716	spoolsv.exe	S-1-5-11	Authenticated Users
1716	spoolsv.exe	S-1-5-15	This Organization
1716	spoolsv.exe	S-1-5-80-3951239711-1671533544-1416304335-3763227691-3930497994	Spooler
1716	spoolsv.exe	S-1-5-5-0-90914	Logon Session
1716	spoolsv.exe	S-1-2-0	Local (Users with the ability to log in locally)
1716	spoolsv.exe	S-1-5-32-544	Administrators
1724	svchost.exe	S-1-5-18	Local System
1724	svchost.exe	S-1-16-16384	System Mandatory Level
1724	svchost.exe	S-1-1-0	Everyone
1724	svchost.exe	S-1-5-32-545	Users
1724	svchost.exe	S-1-5-6	Service
1724	svchost.exe	S-1-2-1	Console Logon (Users who are logged onto the physical console)
